_id,dynamicProperties,basisOfRecord,bed,catalogNumber,class,collectionCode,continent,country,day,decimalLatitude,decimalLongitude,earliestAgeOrLowestStage,earliestEonOrLowestEonothem,earliestEpochOrLowestSeries,earliestEraOrLowestErathem,earliestPeriodOrLowestSystem,family,fieldNumber,formation,genus,geodeticDatum,georeferenceProtocol,group,habitat,higherClassification,higherGeography,highestBiostratigraphicZone,identificationQualifier,identifiedBy,individualCount,infraspecificEpithet,institutionCode,island,islandGroup,kingdom,latestAgeOrHighestStage,latestEonOrHighestEonothem,latestEpochOrHighestSeries,latestEraOrHighestErathem,latestPeriodOrHighestSystem,lifeStage,locality,lowestBiostratigraphicZone,maximumDepthInMeters,maximumElevationInMeters,member,minimumDepthInMeters,minimumElevationInMeters,modified,month,occurrenceID,order,otherCatalogNumbers,phylum,preparations,recordNumber,recordedBy,samplingProtocol,scientificName,scientificNameAuthorship,sex,specificEpithet,stateProvince,subgenus,taxonRank,typeStatus,verbatimLatitude,verbatimLongitude,waterBody,year
8844981,"{""created"": 1557822804000, ""barcode"": ""013377002"", ""donorname"": ""Dr Torben B. Larsen"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Spialia phlomidis kiki Higgins, 1974"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377002,Insecta,BMNH(E),,,,,,,,,,,Hesperiidae,,,Spialia,,,,,Insecta; Lepidoptera; Hesperioidea; Hesperiidae; Pyrginae,,,,,0,kiki,NHMUK,,,,,,,,,,,,,,,,,1586337307000,,40618115-52c6-4886-ab4b-2e80d96c01aa,Lepidoptera,NHMUK:ecatalogue:8844981,,,,,,"Spialia phlomidis kiki Higgins, 1974","Higgins, 1974",,phlomidis,,,,PARATYPE,,,,
8844980,"{""created"": 1557822803000, ""barcode"": ""013377001"", ""donorname"": ""Dr Torben B. Larsen"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Spialia phlomidis kiki Higgins, 1974"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377001,Insecta,BMNH(E),,,,,,,,,,,Hesperiidae,,,Spialia,,,,,Insecta; Lepidoptera; Hesperioidea; Hesperiidae; Pyrginae,,,,,0,kiki,NHMUK,,,,,,,,,,,,,,,,,1586337283000,,e38cc52c-1e3e-48e2-b1ac-959936ca5951,Lepidoptera,NHMUK:ecatalogue:8844980,,,,,,"Spialia phlomidis kiki Higgins, 1974","Higgins, 1974",,phlomidis,,,,PARATYPE,,,,
9125263,"{""created"": 1580297701000, ""barcode"": ""010430164"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Appias (Hiposcritia) urania blissetti Tennent & Rawlins, 2010"", ""preservative"": ""Dry - pinned""}",Specimen,,BMNH(E)808138,Insecta,BMNH(E),,,,,,,,,,,Pieridae,,,Appias,,,,,Arthropoda; Insecta; Lepidoptera; Pieridae,,,,,1,blissetti,NHMUK,,,,,,,,,,,,,,,,,1586336599000,,f37ae1ef-20b4-4b06-9c4d-77ba5d1797bf,Lepidoptera,NHMUK:ecatalogue:9125263,Arthropoda,,,,,"Appias (Hiposcritia) urania blissetti Tennent & Rawlins, 2010","Tennent & Rawlins, 2010",,urania,,Hiposcritia,,HOLOTYPE,,,,
8845002,"{""created"": 1557822823000, ""barcode"": ""013377039"", ""donorname"": ""Dr Stephen S. Brown"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena litoralis Lambkin et al., 2005"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377039,Insecta,BMNH(E),Australia,Australia,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Lycaeninae,Australia; Australia,,,,0,,NHMUK,,,,,,,,,,,,,,,,,1586271544000,,74d08f66-79bd-45d3-a24d-d7f9285a1bc8,Lepidoptera,NHMUK:ecatalogue:8845002,,,,,,"Hypolycaena litoralis Lambkin et al., 2005","Lambkin et al., 2005",,litoralis,,,,PARATYPE,,,,
8845399,"{""created"": 1557823159000, ""barcode"": ""013377414"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Mycalesis terminus mitchelli Tennent"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377414,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Nymphalidae,,,Mycalesis,,,,,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Satyrinae,Asia; Papua New Guinea,,,,0,mitchelli,NHMUK,,,,,,,,,,,,,,,,,1561735781000,,6e2357ec-efc3-4df5-a79b-7d4d947f54e9,Lepidoptera,NHMUK:ecatalogue:8845399,Arthropoda,,,,,Mycalesis terminus mitchelli Tennent,Tennent,,terminus,,,,PARATYPE,,,,
8845325,"{""created"": 1557823098000, ""barcode"": ""013377340"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Mycalesis terminus jacobyi Tennent"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377340,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Nymphalidae,,,Mycalesis,,,,,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Satyrinae,Asia; Papua New Guinea,,,,0,jacobyi,NHMUK,,,,,,,,,,,,,,,,,1561735773000,,0679c3f3-6620-48fe-97a8-60c33db5bda2,Lepidoptera,NHMUK:ecatalogue:8845325,Arthropoda,,,,,Mycalesis terminus jacobyi Tennent,Tennent,,terminus,,,,PARATYPE,,,,
8845168,"{""created"": 1557822965000, ""barcode"": ""012824192"", ""donorname"": ""A Monastyrskii"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Neptis manasa mientrunga Monastyrskii, 2012"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK012824192,Insecta,BMNH(E),Asia,Vietnam,,,,,,,,,Nymphalidae,,,Neptis,,,,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Limenitidinae,Asia; Vietnam,,,,0,mientrunga,NHMUK,,,,,,,,,,,,,,,,,1561735764000,,171ceb3c-2fac-471a-88aa-775e59984cd5,Lepidoptera,NHMUK:ecatalogue:8845168,,,,,,"Neptis manasa mientrunga Monastyrskii, 2012","Monastyrskii, 2012",,manasa,,,,PARATYPE,,,,
8845225,"{""created"": 1557823014000, ""barcode"": ""013674635"", ""donorname"": ""J Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Mycalesis splendens guadalcanalensis"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013674635,Insecta,BMNH(E),Oceania,Solomon Islands,,,,,,,,,Nymphalidae,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Oceania; Solomon Islands,,,,0,guadalcanalensis,NHMUK,,,,,,,,,,,,,,,,,1561735755000,,91e82082-c7bf-499e-a1ed-4e843b6fff98,Lepidoptera,NHMUK:ecatalogue:8845225,,,,,,Mycalesis splendens guadalcanalensis,,,splendens,,,,PARATYPE,,,,
8845358,"{""created"": 1557823125000, ""barcode"": ""013377373"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Mycalesis terminus mitchelli Tennent"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377373,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Nymphalidae,,,Mycalesis,,,,,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Satyrinae,Asia; Papua New Guinea,,,,0,mitchelli,NHMUK,,,,,,,,,,,,,,,,,1561735746000,,9eeafc97-2713-4e16-8ce5-64863844e15f,Lepidoptera,NHMUK:ecatalogue:8845358,Arthropoda,,,,,Mycalesis terminus mitchelli Tennent,Tennent,,terminus,,,,PARATYPE,,,,
8845085,"{""created"": 1557822895000, ""barcode"": ""012824391"", ""donorname"": ""J Bedford Russell"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Euploea swainson emigrantus Monastyrskii"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK012824391,Insecta,BMNH(E),Asia,Vietnam,,,,,,,,,Nymphalidae,,,Euploea,,,,,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Danainae,Asia; Vietnam,,,,0,emigrantus,NHMUK,,,,,,,,,,,,,,,,,1561735738000,,961e7555-f823-4ba9-aa8f-145fc3c894f5,Lepidoptera,NHMUK:ecatalogue:8845085,Arthropoda,,,,,Euploea swainson emigrantus Monastyrskii,Monastyrskii,,swainson,,,,PARATYPE,,,,
8845091,"{""created"": 1557822900000, ""barcode"": ""013376895"", ""donorname"": ""Mr Andrew Neild"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypoleria lavinia niclae Neild"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376895,Insecta,BMNH(E),South America,Venezuela,,,,,,,,,Nymphalidae,,,Hypoleria,,,,,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Danainae,South America; Venezuela,,,,0,niclae,NHMUK,,,,,,,,,,,,,,,,,1561735729000,,96321a3b-f972-4fef-9d55-8929297d69bb,Lepidoptera,NHMUK:ecatalogue:8845091,Arthropoda,,,,,Hypoleria lavinia niclae Neild,Neild,,lavinia,,,,PARATYPE,,,,
8845270,"{""created"": 1557823052000, ""barcode"": ""013674657"", ""donorname"": ""J Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Mycalesis splendens magnificans Tennent"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013674657,Insecta,BMNH(E),Oceania,Solomon Islands,,,,,,,,,Nymphalidae,,,Mycalesis,,,,,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Satyrinae,Oceania; Solomon Islands,,,,0,magnificans,NHMUK,,,,,,,,,,,,,,,,,1561735720000,,7f169ed9-673e-4550-9e50-a93bb5aedb34,Lepidoptera,NHMUK:ecatalogue:8845270,Arthropoda,,,,,Mycalesis splendens magnificans Tennent,Tennent,,splendens,,,,HOLOTYPE,,,,
8845094,"{""created"": 1557822902000, ""barcode"": ""013376950"", ""donorname"": ""B Hermier"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hyposcada anchiala gallardi Brévignon, 1993"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376950,Insecta,BMNH(E),South America,French Guiana,,,,,,,,,Nymphalidae,,,Hyposcada,,,,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Ithomiinae,South America; French Guiana,,,,0,gallardi,NHMUK,,,,,,,,,,,,,,,,,1561735711000,,4fe0f00c-5ce2-480a-b0a6-c36c8c482cde,Lepidoptera,NHMUK:ecatalogue:8845094,,,,,,"Hyposcada anchiala gallardi Brévignon, 1993","Brévignon, 1993",,anchiala,,,,PARATYPE,,,,
8845385,"{""created"": 1557823147000, ""barcode"": ""013377400"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Mycalesis terminus mitchelli Tennent"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377400,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Nymphalidae,,,Mycalesis,,,,,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Satyrinae,Asia; Papua New Guinea,,,,0,mitchelli,NHMUK,,,,,,,,,,,,,,,,,1561735703000,,af140ce7-9a96-4e77-b8bf-d22dcab2e25a,Lepidoptera,NHMUK:ecatalogue:8845385,Arthropoda,,,,,Mycalesis terminus mitchelli Tennent,Tennent,,terminus,,,,PARATYPE,,,,
8847682,"{""created"": 1557838392000, ""barcode"": ""013376542"", ""associatedmediacount"": 4, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Polyommatus merhaba De Prins, 1991"", ""preservative"": ""Dry - pinned""}",Specimen,,BMNH(E)808349,Insecta,BMNH(E),Asia,Turkey,,,,,,,,,Lycaenidae,,,Polyommatus,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Polyommatinae,Asia; Turkey,,,,0,,NHMUK,,,,,,,,,Adult,,,,,,,,1561735694000,,3ba50cb5-9c32-4fa0-9162-668c86ddf56c,Lepidoptera,NHMUK:ecatalogue:8847682,,,,,,"Polyommatus merhaba De Prins, 1991","De Prins, 1991",Male,merhaba,,,,PARATYPE,,,,
8845421,"{""created"": 1557823176000, ""barcode"": ""010430159"", ""donorname"": ""O Mielke"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Eurema furtadoi Casagrade & Mielke, 1979"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK010430159,Insecta,BMNH(E),South America,Brazil,,,,,,,,,Pieridae,,,Eurema,,,,,Insecta; Lepidoptera; Papilionoidea; Pieridae; Coliadinae,South America; Brazil,,,,0,,NHMUK,,,,,,,,,,,,,,,,,1561735685000,,d1f8df01-4f91-45bb-9b9c-9e8511b3a547,Lepidoptera,NHMUK:ecatalogue:8845421,,,,,,"Eurema furtadoi Casagrade & Mielke, 1979","Casagrade & Mielke, 1979",,furtadoi,,,,PARATYPE,,,,
8845109,"{""created"": 1557822915000, ""barcode"": ""013376935"", ""donorname"": ""Mr Andrew Neild"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Mechanitis lysimnia neukircheni Neild"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376935,Insecta,BMNH(E),South America,Venezuela,,,,,,,,,Nymphalidae,,,Mechanitis,,,,,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Danainae,South America; Venezuela,,,,0,neukircheni,NHMUK,,,,,,,,,,,,,,,,,1561735676000,,3a9fa911-8072-4cca-86cf-d55b553f442b,Lepidoptera,NHMUK:ecatalogue:8845109,Arthropoda,,,,,Mechanitis lysimnia neukircheni Neild,Neild,,lysimnia,,,,PARATYPE,,,,
8845128,"{""created"": 1557822931000, ""barcode"": ""013377331"", ""donorname"": ""Mr Andrew Neild"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Pteronymia hara estrecha Neild"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377331,Insecta,BMNH(E),South America,Venezuela,,,,,,,,,Nymphalidae,,,Pteronymia,,,,,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Danainae,South America; Venezuela,,,,0,estrecha,NHMUK,,,,,,,,,,,,,,,,,1561735668000,,a0c6f3ed-c54a-4366-9a01-47d98ef63737,Lepidoptera,NHMUK:ecatalogue:8845128,Arthropoda,,,,,Pteronymia hara estrecha Neild,Neild,,hara,,,,PARATYPE,,,,
8845100,"{""created"": 1557822907000, ""barcode"": ""013674603"", ""donorname"": ""Mr Andrew Neild"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Ithomia avella roberti Neild"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013674603,Insecta,BMNH(E),South America,Venezuela,,,,,,,,,Nymphalidae,,,Ithomia,,,,,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Danainae,South America; Venezuela,,,,0,roberti,NHMUK,,,,,,,,,,,,,,,,,1561735667000,,0b78b316-67bf-4182-9018-6837e9e322dd,Lepidoptera,NHMUK:ecatalogue:8845100,Arthropoda,,,,,Ithomia avella roberti Neild,Neild,,avella,,,,PARATYPE,,,,
8845021,"{""created"": 1557822840000, ""barcode"": ""013376594"", ""donorname"": ""W H. Henning"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Iolaus silarus brainei Henning & Henning, 1984"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376594,Insecta,BMNH(E),Africa,Namibia,,,,,,,,,Lycaenidae,,,Iolaus,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Africa; Namibia,,,,0,brainei,NHMUK,,,,,,,,,,,,,,,,,1561735659000,,13a5b035-3412-47a2-b86d-dc349a8cbce6,Lepidoptera,NHMUK:ecatalogue:8845021,,,,,,"Iolaus silarus brainei Henning & Henning, 1984","Henning & Henning, 1984",,silarus,,,,PARATYPE,,,,
8845383,"{""created"": 1557823145000, ""barcode"": ""013377398"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Mycalesis terminus mitchelli Tennent"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377398,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Nymphalidae,,,Mycalesis,,,,,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Satyrinae,Asia; Papua New Guinea,,,,0,mitchelli,NHMUK,,,,,,,,,,,,,,,,,1561735659000,,0ac0bddd-e397-4b76-8340-ea29cf8d29b0,Lepidoptera,NHMUK:ecatalogue:8845383,Arthropoda,,,,,Mycalesis terminus mitchelli Tennent,Tennent,,terminus,,,,PARATYPE,,,,
8845060,"{""created"": 1557822874000, ""barcode"": ""013376948"", ""donorname"": ""Mr Andrew Neild"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Dircenna dero christopheri Neild"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376948,Insecta,BMNH(E),South America,Venezuela,,,,,,,,,Nymphalidae,,,Dircenna,,,,,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Danainae,South America; Venezuela,,,,0,christopheri,NHMUK,,,,,,,,,,,,,,,,,1561735650000,,0fea1e4e-d187-4b70-b2b0-187a923cdca4,Lepidoptera,NHMUK:ecatalogue:8845060,Arthropoda,,,,,Dircenna dero christopheri Neild,Neild,,dero,,,,PARATYPE,,,,
8845110,"{""created"": 1557822916000, ""barcode"": ""012824252"", ""donorname"": ""Dr Keith Willmott"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Napeogenes duessa orellana Willmott & Vitale, 2008"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK012824252,Insecta,BMNH(E),South America,Ecuador,,,,,,,,,Nymphalidae,,,Napeogenes,,,,,Insecta; Lepidoptera; Nymphalidae; Ithomiinae,South America; Ecuador,,,,0,orellana,NHMUK,,,,,,,,,,,,,,,,,1561735642000,,8388fb2d-d665-4d87-9eb0-7f4fa60a9a19,Lepidoptera,NHMUK:ecatalogue:8845110,,,,,,"Napeogenes duessa orellana Willmott & Vitale, 2008","Willmott & Vitale, 2008",,duessa,,,,PARATYPE,,,,
8845045,"{""created"": 1557822861000, ""barcode"": ""013674601"", ""donorname"": ""Mr Andrew Neild"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Callithomia lenea bella Neild"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013674601,Insecta,BMNH(E),South America,Venezuela,,,,,,,,,Nymphalidae,,,Callithomia,,,,,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Danainae,South America; Venezuela,,,,0,bella,NHMUK,,,,,,,,,,,,,,,,,1561735641000,,57b0ee89-fd3e-4186-be21-e6925b126a92,Lepidoptera,NHMUK:ecatalogue:8845045,Arthropoda,,,,,Callithomia lenea bella Neild,Neild,,lenea,,,,PARATYPE,,,,
8845271,"{""created"": 1557823053000, ""barcode"": ""013674658"", ""donorname"": ""J Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Mycalesis splendens magnificans Tennent"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013674658,Insecta,BMNH(E),Oceania,Solomon Islands,,,,,,,,,Nymphalidae,,,Mycalesis,,,,,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Satyrinae,Oceania; Solomon Islands,,,,0,magnificans,NHMUK,,,,,,,,,,,,,,,,,1561735633000,,f521f53a-67e4-4b9c-b80a-428ba70a666f,Lepidoptera,NHMUK:ecatalogue:8845271,Arthropoda,,,,,Mycalesis splendens magnificans Tennent,Tennent,,splendens,,,,PARATYPE,,,,
8845410,"{""created"": 1557823168000, ""barcode"": ""013377425"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Mycalesis terminus mitchelli Tennent"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377425,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Nymphalidae,,,Mycalesis,,,,,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Satyrinae,Asia; Papua New Guinea,,,,0,mitchelli,NHMUK,,,,,,,,,,,,,,,,,1561735633000,,a3e540ab-c155-43cc-9688-cd992edcbaae,Lepidoptera,NHMUK:ecatalogue:8845410,Arthropoda,,,,,Mycalesis terminus mitchelli Tennent,Tennent,,terminus,,,,PARATYPE,,,,
8845036,"{""created"": 1557822853000, ""barcode"": ""013674616"", ""donorname"": ""Mr Andrew Neild"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Callithomia herzia renati Neild"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013674616,Insecta,BMNH(E),South America,Venezuela,,,,,,,,,Nymphalidae,,,Callithomia,,,,,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Danainae,South America; Venezuela,,,,0,renati,NHMUK,,,,,,,,,,,,,,,,,1561735624000,,2793c476-e057-4e57-99bb-1a16a6b94e66,Lepidoptera,NHMUK:ecatalogue:8845036,Arthropoda,,,,,Callithomia herzia renati Neild,Neild,,herzia,,,,PARATYPE,,,,
8845102,"{""created"": 1557822909000, ""barcode"": ""013674605"", ""donorname"": ""Mr Andrew Neild"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Ithomia avella roberti Neild"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013674605,Insecta,BMNH(E),South America,Venezuela,,,,,,,,,Nymphalidae,,,Ithomia,,,,,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Danainae,South America; Venezuela,,,,0,roberti,NHMUK,,,,,,,,,,,,,,,,,1561735624000,,3c48b979-4740-4837-8635-375ea0267aa7,Lepidoptera,NHMUK:ecatalogue:8845102,Arthropoda,,,,,Ithomia avella roberti Neild,Neild,,avella,,,,PARATYPE,,,,
